"Data Source","World Development Indicators",

"Last Updated Date","2018-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Least developed countries: UN classification","LDC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","269.591125594561","284.876632248519","301.521850455585","300.798554781874","304.359389189477","304.482425487031","303.893850666542","259.534518340681","257.58642412807","233.803399101959","259.14142461764","279.069586883676","288.392550797504","282.409776146935","278.754042494939","309.197285417054","286.543245536813","301.432808433252","332.26799090851","372.305860757451","425.406793736163","488.090116290229","581.247079967763","705.680118550356","702.833284115247","780.191187980195","865.605650923731","896.755584621951","950.022181299615","1005.33309875712","970.250719448531","961.457102074733","",
"Low income","LIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","295.900561080063","303.331290264017","276.524584492773","248.867175341137","252.008892791658","277.548081995264","281.125153482614","296.065475751552","285.455700472335","294.82556468556","293.507266876496","251.164735350798","245.617178397097","200.724289309563","224.86690064429","244.273650338037","246.461495626783","241.97996630958","235.999935219185","266.617762047737","233.356294925759","244.96191541715","260.773785027923","289.248947809484","325.245442899947","354.403839150162","412.734381931006","483.050232648521","498.379849599719","522.879419705359","572.19788856286","599.219434805432","630.364280688888","661.097120311504","629.030827513573","612.10471513973","",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4236.93066849034","4827.79288281065","5640.46431359638","7354.1023679927","8441.04784221178","10514.9999648839","11389.0277948944","12418.0145770778","17503.3321341952","19773.6735172943","20671.9985934182","19511.0849054699","19690.3764464683","19579.0812574857","18607.8766208979","19410.7567070432","28315.839543759","37869.3384518914","41351.0471976353","39426.9340981611","49447.4637201217","50987.7704519446","55300.4681580837","55921.1368619836","64156.7010598225","78761.7615979255","79937.2147622405","72190.7905862245","76641.055196248","81116.4391651111","74624.5599589883","74005.0104482361","79035.5347913764","89469.7508674513","99848.6150412484","104994.018301942","113983.16776211","130267.243270796","142973.83089993","125945.00962441","141165.082856705","158283.076259582","149295.646043634","173528.150454463","179308.075615568","168146.015281103","","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","142.779549586437","142.838043488907","138.536546921368","117.071944087632","120.714325729079","152.852634180917","153.898547937351","159.50585456911","150.896568653069","160.91292408522","183.927235822588","185.859583162175","196.422268288335","216.994123265264","264.745235713132","275.627318757405","256.288215089994","287.56612939651","188.062557282096","227.513749756247","267.668292352396","289.12008838405","307.612346565627","328.605478861338","378.86746666017","369.501628575396","390.259145115206","401.380898337015","413.357034521042","408.356313601458","463.513225708939","513.144293360121","546.937048306994","576.659274878361","647.440540364366","714.068677517709","756.458066638405","816.816485786089","850.53185914567","838.622394421931","869.495692083353","832.558802061363","867.6360436681","982.641882183568","1066.58848423983","1250.02842351228","1437.70197415321","1632.96113096867","2041.21905317019","2095.4439682866","2808.43418467515","3214.01361842514","3350.59437443851","3620.44931991207","3847.8536973672","3891.65945065356","3909.98906590226","",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","128.335972843057","113.579363592493","118.282181779359","123.88853436944","135.126821103338","145.23069157391","147.580308788753","153.218794251624","178.514692857795","224.157967164642","243.24700970768","257.715537886213","288.327588079489","315.46445132819","351.064459568822","425.997586019327","439.485468896866","433.104261224772","412.453317639141","401.041028291859","412.313659200359","419.394663428584","449.55441923529","458.937292694649","456.603566577303","477.733667750299","450.462541243136","460.109369669519","458.105250155807","487.635356850447","537.068672792363","578.720893906808","586.28433009024","517.835436096393","552.665169917216","574.220984384391","569.4408517158","601.770231918743","678.619656990163","762.979659693684","865.671036423009","1014.33545116579","1228.45466537088","1360.90506040018","1372.77954208575","1692.02701549876","1884.83465026351","1946.6073262043","2000.67534923522","2074.71070374126","2024.83395064038","2077.79583298361","",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","142.237347972655","135.28175857804","138.827916857257","145.932630331735","158.509169274555","171.178772014187","173.10311416938","173.570872560358","179.364630900807","195.846174057002","209.371560695413","220.601047441958","240.999904837535","297.994583558073","372.796587985222","403.946973207245","428.468724808647","472.732416525973","502.846581333335","586.077617277199","670.764106148717","707.299461800269","689.119744640041","662.684456430298","659.407943262833","681.090160182944","697.868648724243","702.826112826162","745.527740538808","777.482627864529","857.649193214729","898.100588624611","872.153248594706","914.472318948634","975.03352765398","1072.93863504556","1150.87368936856","1197.88706239423","1142.248115471","1098.95641856489","1181.86807624485","1176.11635335782","1183.78879715326","1320.77418122337","1546.7775879682","1818.17050044997","2132.17093413462","2610.14203800675","3093.50931815728","2982.52438884589","3588.19190461241","4182.58364126914","4393.87954580858","4598.01561513512","4709.65953300753","4405.30758106339","4365.43971488151","",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","40.6055353025475","41.201213687709","47.4502225384491","52.3443123037362","56.712943367571","58.7785664104531","59.5447476939649","60.998541226155","61.972091632277","65.1835009030367","66.539494920377","72.5324911667731","75.1768325287805","110.241719191952","134.222128698862","129.980848714594","125.159968769149","159.652648960968","214.387669482572","227.266332473587","329.406493519386","323.131104784611","253.202044090059","274.169466995148","231.005203286424","182.467308985456","212.594959401322","264.035014128367","303.425601400866","314.338815125946","371.844238710688","430.909677153263","498.484477787737","491.420534143218","506.997778391244","568.816383775527","529.366960661365","551.241058810051","506.994604896872","493.249377400589","474.819790600388","437.819015426502","407.80939071857","603.636278327567","781.514595393181","862.946308366279","915.775748629971","918.540696236012","935.394139075698","924.105932063372","1169.26784178666","1350.67765339316","1281.62055793461","1192.99877202102","1218.46610553204","1152.31958533797","1039.70407191984","",
"Late-demographic dividend","LTE","GDP per capita (current US$)","NY.GDP.PCAP.CD","155.832327114385","143.594622837029","148.683346259715","157.458141491276","169.92479515844","185.368718252045","200.924943283077","198.259538295195","197.93907033356","216.067339004487","239.791197734219","260.835894066219","292.922750833081","364.556211773846","421.175014339673","454.866028539436","488.439016565655","558.659091416678","573.749789270896","675.757677984922","755.441705479038","789.624270020828","795.733763693172","725.312138257262","752.961521244768","793.209470067376","831.128004543882","862.656211444653","935.670463942326","1044.64875547141","1095.06596429062","1189.40925839232","1097.55299842572","1125.27418758134","1275.02536623697","1549.12114025738","1682.11018653081","1743.47892801537","1663.56223073614","1523.91603696729","1661.18075935026","1704.52755763828","1793.24144170914","2031.63376191505","2426.86923088599","2911.34959892534","3491.70798225305","4370.79513290824","5400.90986560708","5188.65561037844","6190.8109549483","7504.14354904284","7979.45053028032","8551.7042288526","8805.62498388283","8202.4147347347","8153.13796703104","",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2168.79609901209","2328.15380783134","2830.73753338088","3166.89564814117","3113.54642795619","3297.35470084107","3530.14733731891","4146.98792783931","5505.5356688311","6706.96699843928","7863.16200865166","9240.64254797441","12297.9153480396","14961.5681759187","11837.3910271086","11984.8685698823","14357.7367898041","14341.0830628051","15712.8237625955","16554.9713919032","14252.4285255672","14900.7788993879","",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4449.54038678192","4591.74750313366","5680.12989532948","7709.72938687607","9282.80810887343","9008.02789044613","9825.23826640452","10855.9818571963","13493.8525825209","15740.2874970898","17113.842251689","14324.8919710957","13034.8116600784","12810.2188335898","12554.4171841488","12921.9584210817","18789.6570759228","23234.566578981","26108.3439636069","27556.3635885832","34645.1432443401","37007.4387468692","40965.7443180141","41479.0872043957","45481.8922019757","52831.2523660674","52571.9349918208","47042.3471077882","47584.4643916109","51654.4027951819","48735.995492187","48179.4208526047","52930.6411522641","65445.8850307407","75716.3510789884","80289.696409954","89739.7116961301","106018.492790674","114293.84332087","103198.669312625","104965.306078267","115761.507705096","106749.013622989","113625.13289956","119225.380022773","101446.786303182","100738.684223143","",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2329.27085390582","2429.59108523599","2682.3164526783","2977.14877212025","3151.3258016971","3352.7312961928","3572.80513022012","4132.34920689811","5134.90569397268","6351.08012547156","7558.74200622923","9667.97570008021","14044.0158891923","16348.53120679","12219.3737898048","11326.2194746243","13702.6894696051","13822.8055940347","15061.937447887","15758.5297429218","13658.0850281401","14071.0272283078","",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4499.88707067295","4296.93277135415","4751.15776392207","4756.40936486794","5132.27654292765","6297.12747533448","7071.97349539123","8060.21822756349","9364.90931361292","10558.217835651","13460.8841328512","15189.9807215212","16578.0618374988","18139.1962295726","18097.4006118392","17957.9463796762","16451.3386377369","15505.2787451867","15702.8555275752","15547.8735275484","16312.6377158653","17809.5981547644","22453.1923456372","25058.5359342937","29979.8544741413","36402.5605083473","40667.8842333195","40881.3806423831","52374.7944457228","66813.3497409986","76496.3661850193","89524.8443607146","94004.3898288491","75484.2865809425","74017.1847105799","",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.800779039246","158.924091336756","181.183703096042","196.534112346045","201.26936560216","206.465152226178","196.342203677819","202.900886066332","212.810684951698","232.198578735179","246.088042821043","265.267153448753","302.598394367746","364.622368608659","438.916408544994","502.544832943967","523.837337002332","589.700107870174","689.381855884491","808.541482539482","1077.24294157105","860.468325848711","835.140189544994","748.866787113193","667.3331805736","659.833501846024","838.433571100866","918.628862593953","1063.760775125","1068.32571441505","1202.56753069507","1263.06008041861","1295.42263160967","1195.59532216817","1322.87040005601","1428.06618232968","1556.78638736535","1393.2241492985","1469.03194509681","1444.98905464046","1332.3823579804","1336.77537620669","1413.75717607014","1721.97386302934","1948.81227479981","2013.75555926972","2191.47856747356","2494.35355249125","2884.94776014542","2861.55400466683","2834.20471989688","3039.91601555658","2904.74672773209","3111.76288654102","3160.25085089016","2864.09291462974","2892.77556054736","",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12479.7252607401","13813.3005043321","16733.6216056562","21422.8411604046","22707.4560380278","28254.2760735621","28810.8730139508","31432.8694404664","38353.8059335114","45838.162283149","51528.5472297299","44366.2945632425","41385.3559144016","38887.7658307479","36381.6973993699","37553.3579511557","52174.8420590819","63043.1782276345","68434.2283934534","68576.5847162541","84286.6963501872","83732.7014531734","91654.1190072217","85421.7258336278","89404.0733210319","101993.122374332","101328.794622793","90882.9218831735","93093.258537093","91383.9404926131","82534.873766793","82552.5674525451","89061.0506658065","108978.489682171","123382.014903467","126655.598081739","135535.002415069","170156.694367875","192989.189526501","152111.598026927","144246.368774966","162009.877819276","","","","","","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","476.987379485331","462.172007597506","528.177762986236","448.841362219815","321.02679648144","354.003731878172","407.730243187074","458.677816836312","548.289686690501","720.940932072135","831.205286210574","950.648204362748","1230.43468472032","1695.97281114375","1525.52611882763","1631.53583179532","1970.57137253336","2046.53678665109","2243.979662444","2244.76376248334","1832.4990518988","1900.22608813183","",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.993036021481","133.847581548997","138.119849134351","138.407165710001","142.659339874138","144.484654967434","152.107820130914","157.476387051252","165.47845506561","165.011573016589","169.070560104901","177.498409996111","193.128554834725","231.436185504826","261.03534138606","302.149467628329","280.679038856997","294.933988153902","324.384495708828","408.937427732993","463.731466023759","400.705603052457","381.865801322235","369.472871424578","300.534090569938","283.985803389459","314.746051107065","240.955452416283","223.011276381529","221.682033013421","265.676118926027","222.15374431496","245.864316227243","265.934507379578","227.836905482236","234.494058207896","287.356559593887","247.129410232435","252.465205803687","243.252751462484","245.939065850803","278.555703176672","262.285948115462","316.799896490486","245.123587583262","274.819702299258","292.150744287583","377.848292823497","470.733254004499","415.689322591492","412.730934137725","454.963463976433","443.906100111531","461.723072174234","452.463192574895","402.088307201027","401.742269629679","",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","268.103520907538","273.165931336459","282.041914530386","327.915053834531","598.533755113558","670.517512813769","722.673996354079","695.481481642856","803.346967910565","875.068206699548","963.595659949385","1064.04368447525","1206.03479640107","1329.40679593567","1432.51654606622","1570.31570504901","1736.73519514906","1923.08618817115","2006.25690965681","2146.71803679222","2226.72172907378","3031.69993959485","3047.59190870453","3481.43521858176","3952.12199101048","3648.78004468655","4811.66746881947","5559.50682846868","6583.451251528","6615.76378816449","7100.40590931813","7395.68779381366","7473.1956263615","8291.48529256536","9056.65343339593","9575.77070017391","9875.278427957","",
"Middle East & North Africa","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","247.772542180008","268.959454970104","296.533502482559","333.085863690513","395.799471570074","518.641983612289","918.846241263946","975.386724412021","1178.19615209433","1327.03802111092","1367.1012950174","1731.95627760899","2165.31539310271","2166.18233025005","2087.03272557658","2050.53079897035","2010.62304768977","1975.31945545792","1958.02325776635","1762.37472450343","1699.86026818894","1701.36536889454","2152.26893447311","2109.0985268843","2259.91945080247","2223.80543287035","2269.4832149456","2470.22996446129","2739.13644660776","2785.22136181398","2653.90678569365","2787.10074758915","3049.29839377576","3003.17722990156","2936.0799050483","3245.98495405138","3716.4943160666","4384.91533320468","5026.66655157651","5833.3620332951","7117.74085466531","6228.99261219167","7127.07141457904","8276.88936788929","8720.13709165306","8533.76949774449","8464.05191398895","7336.96993285536","7200.94573544809","",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","342.016285801226","359.29092575883","374.445517135377","403.824140650855","463.896306864935","489.202674949801","528.94333746611","559.908945032293","600.556726580402","644.853376941588","683.102190105793","729.743320038652","814.340766331596","964.922094810236","1218.12058121324","1445.71243200059","1421.56764971814","1271.65528079217","1552.36593830627","1987.01731684816","2802.11051684972","3522.68330917453","2392.76570507299","2006.38594274732","2317.63994666122","2384.58402748349","1639.85088208692","1742.33989833015","2231.18328670465","2664.06994596419","3077.74507139159","3611.44401400856","4093.39383126479","5562.47585427918","5710.05548668917","3655.59759232554","4153.14790134089","4939.8237441835","5079.97221430073","5777.23168127735","6720.9021132712","7031.37886392916","7106.08201939006","6751.99898683512","7199.05966536199","7986.7984385207","8767.92025849277","9330.3416866739","9689.05288731404","7748.12330084962","8959.5814158753","9834.47268850955","9820.53257157551","10298.8676612051","10452.7835328408","9152.87230583878","8208.55598433192","",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","972.62722227448","1047.64476447645","1196.52069242233","1234.75834906047","1144.67951895234","1392.62262461447","1494.15225488103","1604.2484624288","1588.9902649845","1659.18220643579","1702.05260443528","1844.20187127871","1987.31218030691","2136.84626791893","2356.75781632853","2156.72846831774","2056.20018571539","2093.44439094848","2073.36738416636","2126.91385954485","2206.69758350421","2391.48548640669","2434.71486683552","2522.07627606867","2649.67054077418","2763.7390068743","2891.92895640332","2925.9776322341","2917.00114678899","3146.76394849785","3297.55814396102","3516.89991075328","3614.13066126191","3461.7811637491","3390.91029173114","3665.20747748087","",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","146.234118999007","138.948622077974","142.287326816097","148.351135265089","163.649663540704","176.163986528754","177.692060254641","178.707877910955","184.804145399989","201.748042281196","216.065220549577","227.512534538318","248.673376917821","308.188182596105","386.555222886447","418.429239432767","445.195898305874","491.01949175804","521.603404490709","609.739628961631","700.213070582126","740.701002583524","720.734466565947","694.253665815192","692.799719155766","716.111744249399","732.607414338302","737.904037939917","783.144781973179","818.776865975021","904.90984388301","949.174809182931","924.792015672801","971.669931820021","1041.28596856299","1146.48591778152","1230.53419898117","1282.41812658708","1223.34695998159","1177.77965530756","1266.84066542709","1264.4776820092","1273.28240829848","1423.26974774252","1670.11950366796","1966.75262028572","2311.56788171951","2835.15348305506","3365.008215973","3245.52213156959","3916.75624907283","4575.50860804875","4813.51160262279","5043.88321909075","5172.04266916048","4843.54085692091","4807.84151638302","",
"Macedonia, FYR","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2240.13921351075","2355.2602154411","1164.91492132438","1285.36242588484","1706.24468341229","2243.47452893364","2222.81312786738","1868.03061142273","1774.8220366342","1814.51252257238","1854.14595610107","1815.92009071121","1961.20373553606","2408.80011005532","2762.5617013497","3037.7545847472","3325.61324190164","4036.14023722037","4793.29295892064","4543.89024355919","4542.90410449183","5064.04110600499","4698.6894759835","5211.49920049925","5469.21789842179","4834.13672297387","5237.1476704612","",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","48.2798654834855","59.4675275565151","57.9918001150996","60.4756500013374","71.1547032389973","79.1574879222282","90.1001936661963","84.5976489245494","128.151031964373","142.376885435342","156.40282702979","178.985442161326","229.340209555098","248.188933681431","212.732609924992","180.538188870041","172.032033501802","160.252842777987","177.759916329217","232.825303733102","259.133915845779","265.140307996911","262.568597727059","316.816594090272","314.836999416537","319.191411984995","309.515077974667","222.576797891642","281.788681118459","282.08134399161","266.668046992599","281.322127435061","322.538680004667","269.348382916517","306.847323728709","334.202401590128","391.791280070687","439.357292447579","487.940255637836","521.642579626446","595.636831880323","689.678422757148","697.015312357325","708.370763247419","835.088909759748","777.347686759476","803.893575679405","848.227948548031","749.950157148436","779.944843827232","",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.421680335959","874.066335595898","975.758800875955","1143.62020309528","1245.36122490143","1560.11215357522","1726.55944845303","2037.89733697812","2558.74025532938","3195.55258574769","3948.40312614976","3898.24303743905","3788.05063240646","3527.04000013994","3332.88535682256","3322.4212829917","4194.65393924832","5083.6691392063","5814.36477130523","6040.60986225945","7191.92360259617","7558.27738257485","8220.2455176794","7296.31014355389","8000.51800452232","9114.35806521342","9397.80091834724","9679.88285697775","10183.6759897077","10648.9888960115","11039.0565074511","11021.7863554641","11843.9390200563","13689.989987991","15109.0549683959","15835.3466687883","16671.5671992638","19375.569601363","21928.7006740562","20675.5825862064","21087.7946931036","22833.3612658162","21942.1147427584","23964.4955138809","26248.771888446","23816.0851407534","25145.3931488601","",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193.187480441924","138.924927549498","143.776005120004","219.782325975816","219.815668810498","247.242700620686","296.900728388917","410.450000139333","643.951370288554","741.077711590194","987.73658320217","1186.42393738945","1175.56178795298","1171.46447748189","1260.42241087532","1138.99227090869","1195.51537205875","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1192.90845283024","1197.53465870366","1337.45267847586","1519.44737819475","1529.6442361057","1522.68830447376","1580.20118057","1607.58830970522","1634.01973644542","1558.75896844616","1728.33334143785","1968.01402983514","2277.98670302742","2599.9014143937","3156.32827528913","3818.67639248397","3629.52463429238","4122.81186091864","4588.71035426408","4829.33748469162","4488.13018268599","4407.79077584251","3924.28930062028","3890.35830494709","",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627.04289333871","1909.58395717831","2106.2432740634","2789.10734971305","3380.19953469677","3674.6179242797","4383.59509708201","5957.1456931201","7367.75190910882","6727.10776676969","6682.28115774575","7318.74244854117","6586.7192089878","7186.42978682154","7378.34528902948","6514.27269528653","7028.93479926881","",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1332.64056303091","1435.7670965977","1495.01574872825","1121.66416366931","1137.69035387727","1465.44840238377","1485.53962612309","1533.44503920951","1670.69286990053","1172.4430658221","1072.63583519129","587.30139926319","339.519986812731","405.971811490783","631.914865343192","580.911094891204","505.602915979188","477.349729357952","445.006943416605","474.213336086127","524.014592388925","571.501883026268","646.056129497955","797.837743226608","998.822667102654","1334.65189612629","1634.0814313969","2139.62563086411","1717.89876129974","2650.35364830438","3769.59526915879","4368.08224755108","4385.37935468846","4181.5833128422","3946.96207454865","3694.08255234637","",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18672.8327734392","18376.7909584409","18427.4248815924","16644.703815261","16048.5021398003","15761.2622452237","16350.0548484268","14279.5559866365","14681.0230780538","13628.0816569367","13980.4162478127","14508.8459545488","15513.6961151502","17020.5779334501","22572.3788234011","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","297.618882949593","291.52539168076","291.087212787433","255.688498127679","262.659868911038","343.199456635921","402.565450484003","180.795824720161","161.012354547305","177.199729213506","189.624538216333","240.124274697301","162.826959820363","163.614393660182","161.704880904404","160.017617695495","216.875428347935","253.109647779986","284.373291018735","301.539471988763","277.648659095599","256.441487198413","262.884055131003","283.891158779196","336.331814516981","369.154535872339","385.756714147082","422.146157334164","503.127710872855","463.852617981066","419.225814942685","526.531351664068","566.051387255338","605.985608081366","623.287114146296","528.313975804957","382.069330425644","",
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","107.915026767818","121.969678277921","122.252270293721","121.576294437236","157.611041182176","174.096088731806","176.478941621488","181.720347700995","194.443050288027","178.925964939572","182.214984671331","191.935658516706","217.588040100595","266.160614526699","321.332170128906","358.185842814469","383.461626221672","384.127867689239","375.876375851299","432.087125068899","462.191763962048","473.732776003018","461.635180283833","471.374434345509","422.438546945358","385.99789428317","441.159912223472","486.280733071549","497.855700345962","496.717863865616","502.231752787393","692.349647641038","683.833773992194","568.21079794424","581.909834272112","608.186974686299","601.7734653778","567.222846598322","539.425359834469","534.715944425263","477.476102358603","464.229758018367","460.954232181985","528.580661340667","602.547285983233","697.745198860445","944.130485052781","1013.31027952443","1167.53573343846","1046.83793458917","1203.38366252431","1393.26173363381","1364.2839258409","1450.57794904371","1326.66865421644","1158.25637052423","1101.90162661686","",
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","779.907131896861","897.670413606894","1092.26774438015","1280.39244554939","1176.49805366698","1170.05342041811","1091.09971392809","1093.00907928647","1032.31273085625","1058.90483489872","1428.53292113127","1822.97796424769","2054.6437467088","2084.25780519252","2506.17931226708","2669.32770040611","2973.20697742439","2973.79782099643","3197.33102367957","3599.55520192961","3899.43519244996","3646.63062599001","3593.23408089547","3651.23228647976","3861.03241429329","3792.18215249987","3957.51290571479","4623.34764174555","5229.87673823095","5116.04542383956","5695.96932704928","6574.65433811493","8030.06300537304","7318.12640972422","8000.37643182154","9197.02697152061","9291.22761861899","9637.00265000958","10153.9382184867","9260.44730250635","9630.94402829695","",
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD","45.0340893263276","47.1835282561152","48.3876597313106","49.280562413264","49.1344100075454","56.5357651886991","62.6244451767869","63.3065380726841","56.0923656923047","59.271651676654","63.1054727372065","77.2705681063834","83.5631248979797","88.9148601464149","106.710218727883","115.854735815231","122.886435285223","143.271618992809","163.424942250145","176.785663798085","200.818757307993","195.602285894327","181.988248425894","183.629977450089","175.179624809732","156.889962388198","155.22943516668","145.696775025121","159.770081429023","174.849827568585","199.287272009475","228.555239299149","184.951870347113","212.246563991054","120.629255360872","141.027521628678","225.626775958726","256.528066237145","163.533588888079","160.798876782783","153.259487234827","146.761539725235","290.979897687755","260.105251697695","274.225629402118","280.367384226713","297.697121125902","320.222727439819","372.842677955877","420.737965737717","458.868174427665","512.125405055438","374.501880192755","332.922303904319","354.725396088931","362.657544352305","300.307665115766","",
"Malaysia","MYS","GDP per capita (current US$)","NY.GDP.PCAP.CD","234.916892903272","225.916444133692","230.247932193207","279.708407864318","289.00498041014","310.327762928688","321.097473074127","317.428918354582","323.408202373802","347.378659180734","357.661864302881","383.674801250783","445.351180288243","661.019269773786","799.92315154451","764.555063200847","886.215472772264","1027.27419761201","1246.53589120245","1576.02936904119","1774.73630961095","1769.12693888399","1852.33098065128","2047.88263557345","2234.35647718393","2000.14597755726","1728.54355867126","1947.44237116171","2071.45487960458","2215.36450028479","2440.59180136594","2652.1442242715","3111.97687916463","3431.37018621896","3726.34066695431","4328.00001769299","4797.29137097841","4637.32048099747","3263.52098300351","3493.46522940349","4045.17047135901","3915.11504595638","4167.36438653514","4463.67589342594","4955.47774271198","5593.82299540355","6222.98295481975","7269.17114042014","8513.6295414071","7326.74443486459","9071.35698672103","10405.120619133","10779.5075072926","10882.2891042102","11183.729432082","9648.55345515912","9508.237749643","",
"North America","NAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","2942.62886994412","2990.76628065986","3153.88605003842","3281.35123535155","3478.08586108047","3727.14016510279","4040.8790099139","4227.76186373872","4575.14811014624","4906.85250757158","5140.49045945309","5525.14296494705","6017.69495215425","6657.81444441508","7222.98274916729","7787.74857269067","8627.8781935299","9414.66352737226","10441.6087730549","11531.2592063599","12454.5951188154","13827.1183286799","14242.8086069184","15347.1415253208","16809.365087602","17855.7072356895","18651.9189708137","19720.6856895874","21224.3456904584","22694.9680473978","23696.3712717686","24131.30752105","25021.2625580602","25822.0803876124","26988.8344390296","27968.7292095918","29189.8461901225","30604.9865877247","31761.2416063396","33397.9809096259","35242.0641955061","35942.4362729718","36794.8536066037","38550.0798996021","40948.2341842791","43514.0819225872","45849.0408211219","47723.7274691787","48232.3100078821","46394.3848463695","48289.700299921","50024.8202953851","51560.704640076","52756.2417743873","54188.9041533054","55156.2441866342","56085.3419362969","",
"Namibia","NAM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","2404.41618925672","2184.33506811225","2014.53815377102","2134.99539170171","1764.47719182256","1407.10093735624","1522.08966559766","1854.31260339751","1924.06211782194","1873.13712107997","1982.32524266491","2055.44099090339","2278.04652135038","2063.1480602548","2263.40029505406","2381.64543505614","2311.96379021808","2332.38357812366","2113.44277455531","2055.36497452202","2057.9950568159","1834.29408631699","1713.04759416002","2482.36862034148","3288.25737348461","3573.14638676586","3881.2095346654","4202.51096811639","4029.06506054848","4153.49788528146","5191.58308141444","5600.97139163233","5749.4047524812","5490.04131223398","5392.71241894972","4770.50093856546","4414.97894735036","",
